"","title","date"
"1154","영국 실업률 5.1%…코로나19 여파로 5년만에 최고치","2021.02.23"
"1155","법원 ""금호석유화학, 주주명부 박철완 상무에 제공하라""","2021.02.23"
"1156","광주 라이나생명 콜센터 집단 감염…직원·가족 등 11명 확진","2021.02.23"
"1157","현대차, 첫 여성 사외이사 선임한다…기업 이사회에 女風 부나(종합)","2021.02.23"
"1158","한국부동산원 신임 원장에 손태락 전 국토부 실장 내정","2021.02.23"
"1159","엑센트리벤처스, '엑센트리로켓단: 광주 AI 2기' 프로그램 실시","2021.02.23"
"1160","BN그룹, 부산 용두산공원 관광시설물 운영사 선정","2021.02.23"
"1161","금호석유화학, 금호리조트 인수 최종 결정…2천553억원 규모(종합)","2021.02.23"
"1162","[게시판] 부동산원-IBK기업은행, 대출기금 조성해 중소기업 지원","2021.02.23"
"1163","현대차그룹 이사회에 女風…현대차도 여성 항공우주 전문가 선임","2021.02.23"
"1164","대구스타트업 리더스포럼…창업기업 투자유치 기회","2021.02.23"
"1165","현대차 사장 ""코나EV 화재로 심려 끼쳐 사과…근본적 해결 노력""","2021.02.23"
"1166","포니 닮은 현대차 아이오닉5…보조금 받으면 3천만원대에 산다","2021.02.23"
"1167","소프트뱅크, 위워크 전 CEO 지분 매입 등 합의 임박","2021.02.23"
"1168","구미 벤처기업 매년 감소세…올해 초 385개사","2021.02.23"
"1169","신세계 이마트, SK와이번스 정식 인수…KBO 가입 신청 마쳐","2021.02.23"
"1170","[게시판] 한국남부발전 카카오톡 챗봇 서비스","2021.02.23"
"1171","구광모 LG 회장, 작년 연봉 80억원 받아…48% 늘어","2021.02.23"
"1172","서천 주민들 ""화력발전소로 큰 피해…고압송전선로 지중화하라""","2021.02.23"
"1173","현대중공업지주, 현대글로벌서비스 프리IPO로 8천억원 유치","2021.02.23"
"1174","허태정 대전시장 ""옛 충남도청 리모델링 과정 잡음 송구""(종합)","2021.02.23"
"1175","광주은행, 10기 대학생 홍보대사 해단식…3월에 신규 모집","2021.02.23"
"1176","[게시판] 호반그룹, 광주 소화자매원에 1천만원 후원","2021.02.23"
"1177","건설업계 ""민자사업 취득세 감면 3년 더 연장해야""","2021.02.23"
"1178","지자체·중소기업 대상, 한 달 용수 사용요금 50∼70% 감면","2021.02.23"
"1179","여성 플랫폼 노동자 고용안정 방안은…정책 토론회 개최","2021.02.23"
"1180","정부, 모태펀드 5천억원 출자해 9천억원 규모 벤처펀드 조성","2021.02.23"
"1181","중기부, 스타트업 위한 5G 밀리미터파 실험장 구축","2021.02.23"
"1182","포스코케미칼, 양극재 광양공장 4단계 증설 착공","2021.02.23"
"1183","제2차 아시아국제물주간 준비 위한 온에어 개회식 24일 개최","2021.02.23"
"1184","작년 헤지펀드 금융인 25명 35조원 벌어…50% 넘게 증가","2021.02.23"
"1185","[경남소식] 함양산삼항노화엑스포 산업교류관 참가기업 모집","2021.02.23"
"1186","전주 중소기업인들도 속속 '착한 선결제 캠페인' 동참","2021.02.23"
"1187","김기문 중기중앙회장 자가격리…코로나19 검사는 '음성'","2021.02.23"
"1188","서울시, 기업인턴 350명 등 청년 일자리 1천개 제공","2021.02.23"
"1189","하나금융, 다음달까지 사옥 4곳서 '사랑나눔 헌혈 캠페인'","2021.02.23"
"1190","허태정 대전시장 ""2023년까지 신규 공공일자리 2만개 창출""","2021.02.23"
"1191","LG전자, 올해부터 협력사 로봇프로세스자동화 도입 지원","2021.02.23"
"1192","그린바이오 분야 유망 벤처 모집…기업당 2억8천만원 지원","2021.02.23"
"1193","""자동초점 기능 업그레이드""…삼성전자 이미지센서 신제품 출시","2021.02.23"
"1194","[게시판] BGF그룹, ESG 경영위원회 공식 출범","2021.02.23"
"1195","경남도, 창업기업 대중투자로 자금조달 돕는다","2021.02.23"
"1196","싱가포르, 한조해-대우조선 결합 승인이유 공개…""경쟁자 중요""","2021.02.23"
"1197","MB정부 '자원개발 펀드 1호' 해산…한전 133억원 날려","2021.02.23"
"1198","LG 스팀 식기세척기, 국내 최다 20종 세균·바이러스 제거","2021.02.23"
"1199","대우건설, 스마트홈 플랫폼 사업 박차…관련 스타트업 지분 매입","2021.02.23"
"1200","SK네트웍스, 美 무인 자동결제 스타트업에 2천500만달러 투자","2021.02.23"
"1201","한국씨티은행-무역보험공사 '韓기업 수출·해외진출 지원' 협약","2021.02.23"
"1202","씨티은행, 매년 연장 필요없는 5년 장기 사업자대출","2021.02.23"
"1203","포스코건설, 중소기업 기술협력 공모전…올해 ESG 부분 추가","2021.02.23"
"1204","삼성증권, 25일 '투자 중개형 ISA' 출시","2021.02.23"
"1205","중기중앙회 ""수입산 스테인리스강 반덤핑 판정시 연관산업 피해""","2021.02.23"
"1206","현대차 모셔널 자율주행차, 운전자 없이 미국 일반도로 달렸다","2021.02.23"
"1207","CJ올리브영, 고기능성 스킨케어 시장 공략…PB브랜드 리뉴얼","2021.02.23"
"1208","AK플라자, 광명시와 상생 협약…10월 복합쇼핑몰 개점","2021.02.23"
"1209","일본 메디컬 전시회 부산관 운영…8개 기업 참가","2021.02.23"
"1210","'20조원 빚더미 기업인데도'…석유공사 사장 공모에 12명 지원","2021.02.23"
"1211","서울시, 무급휴직 고용유지지원금 신청 다음달 접수","2021.02.23"
"1212","루이뷔통, 힙합스타 제이지 샴페인 사업 지분 취득","2021.02.23"
"1213","현대차·포스코, 석탄 대신 수소로 철강 생산한다","2021.02.22"
"1214","SK이노베이션, SK종합화학 지분 매각 추진…친환경 강화","2021.02.22"
"1215","금호석유화학 '조카의 난' 격화…주주제안 타당성 두고 공방","2021.02.22"
"1216","MBK 파트너스, 중국 물류기업 매각 계약 체결","2021.02.22"
"1217","대구 사회적경제 지원사업 온라인 설명회 개최","2021.02.22"
"1218","화학물질안전원 개청…증강·가상현실로 실제사고 대응력 강화","2021.02.22"
"1219","충북도 올해 지방공무원 1천226명 선발","2021.02.22"
"1220","부동산·신용 대출 규제에 부산 가계대출 증가폭 축소","2021.02.22"
"1221","페어로스트, 5시리즈 원두 신제품 출시","2021.02.22"
"1222","방통위 ""작년 방송광고 지원 중소기업 매출 24.6% 상승""","2021.02.22"
"1223","""수강생 상담, 챗봇이 잘하네"" 채널톡 쓰는 교육 기업 3배↑","2021.02.22"
"1224","삼성전자, 생활가전사업부 광주사업장 고졸 제조직 신입 공채","2021.02.22"
"1225","중대재해처벌법 위반 기업 수사할 '산업안전보건청' 설치한다(종합)","2021.02.22"
"1226","우리은행 모바일뱅킹 앱에서 상품권 판매…최대 10% 할인","2021.02.22"
"1227","바세린, 홍보 모델로 배구 스타 김연경 선수 발탁","2021.02.22"
"1228","[고침] 경제(변창흠 ""대기업의 중고차 시장 진출, 사업 활…)","2021.02.22"
"1229","변창흠 ""대기업의 중고차 시장 진출, 사업 활성화 기여할 수도""","2021.02.22"
"1230","과기부, 실험실창업 주도 대학 10개 신규 선정…75억원 지원","2021.02.22"
"1231","""중견기업, 올해 한국판 뉴딜 사업에 평균 152억원 투자""","2021.02.22"
"1232","KG동부제철 신임 총괄대표에 박성희 마케팅영업본부장","2021.02.22"
"1233","한국조선해양, VLCC 3척 등 선박 9척 5천400억원에 수주","2021.02.22"
"1234","서울시, 올해 기업 연구개발에 347억원 투입","2021.02.22"
"1235","정통 픽업트럭 뉴 포드 레인저 사전계약…가격은 4천990만원부터","2021.02.22"
"1236","비엔케이·렉스젠·트라웍스, 김제 지평선산업단지에 둥지","2021.02.22"
"1237","[게시판] 수서고속철, 'SRT 유튜브 PD' 공모","2021.02.22"
"1238","수학 교육 서비스 '매쓰플랫' 만든 스타트업, 50억원 투자 유치","2021.02.22"
"1239","산업안전 감독 조직 대폭 강화…'산업안전보건청' 설치 추진","2021.02.22"
"1240","아산나눔재단, 창업지원센터 입주 스타트업 8곳 선정","2021.02.22"
"1241","엑센트리벤처스, '엑센트리로켓단 1기' 데모데이 성료","2021.02.22"
"1242","넷마블, 미국 독립 게임 개발사 '쿵푸 팩토리' 인수","2021.02.22"
"1243","신월성2호기 계획예방정비 마치고 발전 재개","2021.02.22"
"1244","[게시판] 한국씨티은행, 씨티레벨업통장 잔액 1조 돌파 이벤트","2021.02.22"
"1245","LG전자 고해상도 비즈니스 프로젝터 'LG 프로빔' 출시","2021.02.22"
"1246","독거노인종합지원센터·KB국민카드, 사랑잇기 마음잇는봉사 진행","2021.02.22"
"1247","카카오계열 교육플랫폼업체 야나두, 내년 상장추진…주관사 선정","2021.02.22"
"1248","스타트업단체 ""온라인 플랫폼 규제, 지역상권 보호 효과 의문""","2021.02.22"
"1249","구직자 48% ""코로나19로 취업 희망 업종 바꿨다""","2021.02.22"
"1250","뉴인, K-비대면 바우처 플랫폼으로 '터치클래스' 공급","2021.02.22"
"1251","[게시판] KF, ""유라시아 전문가 도전하세요"" 청년 아카데미 개설","2021.02.22"
"1252","지역 건설업체 일감 확보…대기업 현장소장 간담회 연다","2021.02.22"
"1253","넥서스커뮤니티·유베이스 파트너십…""디지털전환 가속화""","2021.02.22"
"1254","""마스카라 주세요""…화장품 판매처로 떠오르는 편의점","2021.02.22"
"1255","경제단체 수장되는 최태원·구자열…재계 힘 세지나","2021.02.22"
"1256","내달부터 코로나19 확진자 카드내역 자동전송…""10분만에 분석""","2021.02.21"
"1257","청년창업 '이화52번가' 찾은 오세훈…""식당엔 백종원 매칭""","2021.02.21"
"1258","고양시장 ""세계태권도품새선수권대회 브랜드 가치 높일 것""","2021.02.21"
"1259","영업비밀 관리 컨설팅 참여기업 모집…규모별 맞춤형 지원","2021.02.21"
"1260","서울시, 관광 스타트업 16개 육성…4억6천만원 지원","2021.02.21"
"1261","'16인치 투인원 노트북이 1.48㎏'…LG 그램 360 출시","2021.02.21"
"1262","현대중공업, 나이스신용평가로부터 녹색채권 최고 등급받아","2021.02.21"
"1263","한화 방산계열사 중동서 기술력 선보인다…IDEX 2021 참가","2021.02.21"
"1264","피의자 신분 광주환경공단 직원들 승진 후보 '논란'","2021.02.21"
"1265","경북도 중소기업 정책자금 상환 1년 더 유예","2021.02.21"
"1266","삼성디스플레이, ESG 경영 본격 가동…RBA 가입","2021.02.21"
"1267","경남도, 청년 인건비 지원 '청년활력사업' 참여 중기 모집","2021.02.21"
"1268","우리금융, 특성화고 학생 100명 대상 온라인 멘토링","2021.02.21"
"1269","'정지등·후미등을 하나의 LED로'…현대모비스 최초 개발","2021.02.21"
"1270","삼표시멘트, ESG 경영 가속화…환경개선 설비투자 대폭 증액","2021.02.21"
"1271","인천항 올해도 물동량 신기록 행진…1월 31만TEU","2021.02.21"
"1272","네이버 웹 검색 강화…공식 정보·잘 정리한 홈페이지 먼저 뜬다","2021.02.21"
"1273","기업은행 내달 사외이사 2명 교체…노조추천이사 선임될까","2021.02.21"
"1274","밀려난 외국계 완성차 3사…1월 판매에서 벤츠·BMW에 뒤져","2021.02.21"
"1275","삼성 중저가폰 방수방진·고주사율 지원…A시리즈 흥행 잇는다","2021.02.21"
"1276","정몽구, 현대차그룹 경영에서 완전히 손 뗀다","2021.02.21"
"1277","증시 주춤하니 신용대출 증가 속도도 '뚝'","2021.02.21"
"1278","[게시판] SSG닷컴, 영국 '왓쓰리워즈' 창업자 초청 강연","2021.02.21"
"1279","신임 WTO 수장 ""코로나19 백신, 개도국서 라이선스 생산해야""","2021.02.21"
"1280","완주 현대차 공장 직원 19∼20일 코로나19 5명 확진","2021.02.20"
"1281","서정진 ""코로나 항체치료제 무제한 원가로 공급…백신도 개발""","2021.02.20"
"1282","경남도, 지역특화산업 육성 '시동'…참여기업 모집","2021.02.20"
"1283","[금주신상] SPC삼립 프리미엄 우유 '로얄리치 저지밀크'","2021.02.20"
"1284","현대차그룹 여성 사외이사 선임 나선다…기아·현대모비스 앞장(종합2보)","2021.02.19"
"1285","현대중공업지주, 신규법인 현대제뉴인 설립","2021.02.19"
"1286","경기도 공공기관 이전에 북·동부 시군 일제히 '환영'","2021.02.19"
"1287","인천교육청, 등교 앞두고 학생 35만여명에 방역물품 지원","2021.02.19"
"1288","디지털지갑으로 장학금 지급…부산은행·신라대 '신라머니' 발행","2021.02.19"
"1289","구자열 LS그룹 회장, 부친에 이어 무역협회장 맡는다","2021.02.19"
"1290","'4명 확진' 삼성전자 광주3공장 검사 확대…오후 8시 가동 재개(종합)","2021.02.19"
"1291","서강대 바이오사업단, 바이오기술·투자 기본과정 교육생 모집","2021.02.19"
"1292","현대차그룹 여성 사외이사 선임 추진한다…현대모비스 첫 주자","2021.02.19"
"1293","전북은행, 비대면 신규 외화예금 최고 90% 환율 우대","2021.02.19"
"1294","""집 걱정 없이 일하세요""…창원 창업지원주택 입주 시작","2021.02.19"
"1295","'지폐 원료 판매' 한국조폐공사 외국 자회사 7년 연속 흑자","2021.02.19"
"1296","'4명 확진' 삼성전자 광주3공장 검사 확대…가동재개 미뤄질 듯","2021.02.19"
"1297","교직원공제회, 내달 13일 유튜브서 뮤지컬 '웃는남자' 상영","2021.02.19"
"1298","전남도, 해양수산 창업기업 지원 프로그램 제공","2021.02.19"
"1299","중소조선연구원, 조선업 생산기술 인력양성 교육생 모집","2021.02.19"
"1300","[수원소식] '희망둥지협동조합' 미디어스튜디오 무료 개방","2021.02.19"
"1301","국토안전관리원, 춘천시와 손잡고 건설현장 안전 지킨다","2021.02.19"
"1302","춘제에 거꾸로 유동성 회수한 인민은행, 부채감축 복귀하나","2021.02.19"
"1303","행텐, '봄이 와서 세일해 봄' 프로모션…""전품목 1+1""","2021.02.19"
"1304","주한 북유럽 4개국 대사관, 25일 녹색혁신 웨비나 공동 개최","2021.02.19"
"1305","빵·햄버거값 줄줄이 뛴다…맥도날드도 100~300원 인상","2021.02.19"
"1306","오뚜기, 22일부터 제1회 푸드 에세이 공모전…총상금 1천500만원","2021.02.19"
"1307","대전시 올해 479명 채용…9급 6월5일·7급 10월16일 필기시험","2021.02.19"
